Date,Region,Product Line,Product,Quantity Sold,Unit Price,Total Sales
2023-01-05,Latin America,Tablets,Tablet C,69,603.020410643514,41608.40833440246
2023-01-05,Latin America,Tablets,Tablet D,36,228.13788067473195,8212.96370429035
2023-01-05,Latin America,Wearables,Smartwatch A,114,67.03363882994435,7641.834826613656
2023-01-05,Latin America,Wearables,Smartwatch B,173,124.72477799688394,21577.386593460924
2023-01-05,Latin America,Wearables,Fitness Tracker,457,165.8477587603459,75792.42575347808
2023-01-05,Middle East & Africa,Smartphones,Model A,12,263.27714704261246,3159.3257645113495
2023-01-05,Middle East & Africa,Smartphones,Model B,44,212.18759430707723,9336.254149511398
2023-01-05,Middle East & Africa,Smartphones,Model C,30,258.3635678939266,7750.907036817797
2023-01-05,Middle East & Africa,Smartphones,Model D,17,126.80304569012814,2155.6517767321784
2023-01-05,Middle East & Africa,Laptops,Laptop A,56,920.5357786650751,51550.00360524421
2023-01-05,Middle East & Africa,Laptops,Laptop B,94,1139.3613569742424,107099.96755557878
2023-01-05,Middle East & Africa,Laptops,Laptop C,84,712.9641615089107,59888.989566748496
2023-01-05,Middle East & Africa,Tablets,Tablet A,42,570.3582272583752,23955.04554485176
2023-01-05,Middle East & Africa,Tablets,Tablet B,42,564.8527097251311,23723.813808455507
2023-01-05,Middle East & Africa,Tablets,Tablet C,86,435.34642705983936,37439.79272714618
2023-01-05,Middle East & Africa,Tablets,Tablet D,95,254.60125463079817,24187.119189925827
2023-01-05,Middle East & Africa,Wearables,Smartwatch A,327,132.11694603486671,43202.24135340141
2023-01-05,Middle East & Africa,Wearables,Smartwatch B,491,186.57069176049094,91606.20965440106
2023-01-05,Middle East & Africa,Wearables,Fitness Tracker,49,143.313005034181,7022.337246674869
2023-01-06,North America,Smartphones,Model A,17,289.90412473152844,4928.370120435983
2023-01-06,North America,Smartphones,Model B,4,191.86936158923447,767.4774463569379
2023-01-06,North America,Smartphones,Model C,17,198.42325861590763,3373.19539647043
2023-01-06,North America,Smartphones,Model D,20,191.82715124765227,3836.5430249530455
2023-01-06,North America,Laptops,Laptop A,43,1120.8056844220914,48194.64443014993
2023-01-06,North America,Laptops,Laptop B,135,1133.4008543167258,153009.115332758
2023-01-06,North America,Laptops,Laptop C,124,1037.26341671407,128620.66367254467
2023-01-06,North America,Tablets,Tablet A,27,276.8275033746635,7474.342591115914
2023-01-06,North America,Tablets,Tablet B,99,440.1802933461688,43577.84904127071
2023-01-06,North America,Tablets,Tablet C,20,584.5248468819287,11690.496937638574
2023-01-06,North America,Tablets,Tablet D,8,407.4003699943179,3259.202959954543
2023-01-06,North America,Wearables,Smartwatch A,214,181.14764072816257,38765.59511582679
2023-01-06,North America,Wearables,Smartwatch B,174,150.13366077815408,26123.25697539881
2023-01-06,North America,Wearables,Fitness Tracker,453,140.29030933114404,63551.51012700825
2023-01-06,Europe,Smartphones,Model A,19,264.3581273688898,5022.804420008907
2023-01-06,Europe,Smartphones,Model B,18,155.71806780639173,2802.925220515051
2023-01-06,Europe,Smartphones,Model C,22,117.74050675141112,2590.2911485310447
2023-01-06,Europe,Smartphones,Model D,1,206.88470074650462,206.88470074650462
2023-01-06,Europe,Laptops,Laptop A,21,706.3337184057925,14833.008086521642
2023-01-06,Europe,Laptops,Laptop B,43,628.7483982996439,27036.181126884687
2023-01-06,Europe,Laptops,Laptop C,54,821.582764680029,44365.469292721566
2023-01-06,Europe,Tablets,Tablet A,30,679.6462393454256,20389.387180362766
2023-01-06,Europe,Tablets,Tablet B,90,249.05541916932316,22414.987725239083
2023-01-06,Europe,Tablets,Tablet C,98,294.18660962971626,28830.287743712193
2023-01-06,Europe,Tablets,Tablet D,52,236.64677591291826,12305.63234747175
2023-01-06,Europe,Wearables,Smartwatch A,45,180.24516605533802,8111.032472490211
2023-01-06,Europe,Wearables,Smartwatch B,27,162.23895355754877,4380.451746053816
2023-01-06,Europe,Wearables,Fitness Tracker,272,197.93854938002227,53839.28543136606
2023-01-06,Asia Pacific,Smartphones,Model A,47,174.0944205582764,8182.437766238991
2023-01-06,Asia Pacific,Smartphones,Model B,22,147.22330662348088,3238.9127457165796
2023-01-06,Asia Pacific,Smartphones,Model C,28,173.7827279139545,4865.916381590726
2023-01-06,Asia Pacific,Smartphones,Model D,24,244.10321227829297,5858.477094679031
2023-01-06,Asia Pacific,Laptops,Laptop A,163,536.6832028905978,87479.36207116744
2023-01-06,Asia Pacific,Laptops,Laptop B,65,633.1169285874782,41152.600358186086
2023-01-06,Asia Pacific,Laptops,Laptop C,12,1395.2068376871994,16742.482052246392
2023-01-06,Asia Pacific,Tablets,Tablet A,22,468.4474200940728,10305.843242069603
2023-01-06,Asia Pacific,Tablets,Tablet B,19,262.92149991948855,4995.508498470283
2023-01-06,Asia Pacific,Tablets,Tablet C,32,212.04271866663584,6785.366997332347
2023-01-06,Asia Pacific,Tablets,Tablet D,61,704.4259915267587,42969.98548313228
2023-01-06,Asia Pacific,Wearables,Smartwatch A,105,99.1246028266872,10408.083296802155
2023-01-06,Asia Pacific,Wearables,Smartwatch B,319,84.98246173247018,27109.40529265799
2023-01-06,Asia Pacific,Wearables,Fitness Tracker,32,139.0388680331073,4449.243777059433
2023-01-06,Latin America,Smartphones,Model A,4,171.02086065586096,684.0834426234438
2023-01-06,Latin America,Smartphones,Model B,41,199.68843978581145,8187.22603121827
2023-01-06,Latin America,Smartphones,Model C,47,216.83989694283386,10191.475156313192
2023-01-06,Latin America,Smartphones,Model D,22,217.36822360417582,4782.100919291868
2023-01-06,Latin America,Laptops,Laptop A,17,1086.5354346607592,18471.102389232907
2023-01-06,Latin America,Laptops,Laptop B,92,878.7726259512893,80847.08158751862
2023-01-06,Latin America,Laptops,Laptop C,110,863.0822963986351,94939.05260384986
2023-01-06,Latin America,Tablets,Tablet A,30,564.5331333761437,16935.99400128431
2023-01-06,Latin America,Tablets,Tablet B,63,413.65803553870774,26060.456238938586
2023-01-06,Latin America,Tablets,Tablet C,74,563.4648916141323,41696.401979445785
2023-01-06,Latin America,Tablets,Tablet D,37,204.52061788044483,7567.262861576459
2023-01-06,Latin America,Wearables,Smartwatch A,296,72.9288708776498,21586.945779784342
2023-01-06,Latin America,Wearables,Smartwatch B,131,74.10220598893335,9707.388984550269
2023-01-06,Latin America,Wearables,Fitness Tracker,350,63.183143681021576,22114.100288357553
2023-01-06,Middle East & Africa,Smartphones,Model A,30,134.67471905895096,4040.2415717685285
2023-01-06,Middle East & Africa,Smartphones,Model B,9,116.04674913232844,1044.420742190956
2023-01-06,Middle East & Africa,Smartphones,Model C,31,182.0793653979323,5644.460327335901
2023-01-06,Middle East & Africa,Smartphones,Model D,36,299.45110695367885,10780.239850332438
2023-01-06,Middle East & Africa,Laptops,Laptop A,15,897.8555990457417,13467.833985686124
2023-01-06,Middle East & Africa,Laptops,Laptop B,84,1365.5071258939802,114702.59857509434
2023-01-06,Middle East & Africa,Laptops,Laptop C,143,1475.0671629451426,210934.6043011554
2023-01-06,Middle East & Africa,Tablets,Tablet A,98,302.5325524340395,29648.19013853587
2023-01-06,Middle East & Africa,Tablets,Tablet B,55,692.5168838920115,38088.428614060635
2023-01-06,Middle East & Africa,Tablets,Tablet C,70,534.0577358083578,37384.04150658505
2023-01-06,Middle East & Africa,Tablets,Tablet D,12,485.9716904758472,5831.660285710166
2023-01-06,Middle East & Africa,Wearables,Smartwatch A,192,165.42393997879054,31761.396475927784
2023-01-06,Middle East & Africa,Wearables,Smartwatch B,345,195.19910997563514,67343.69294159413
2023-01-06,Middle East & Africa,Wearables,Fitness Tracker,343,113.81546579246252,39038.70476681464
2023-01-07,North America,Smartphones,Model A,33,247.24943673969764,8159.231412410022
2023-01-07,North America,Smartphones,Model B,12,122.96736494784071,1475.6083793740886
2023-01-07,North America,Smartphones,Model C,26,253.55590028856776,6592.453407502761
2023-01-07,North America,Smartphones,Model D,38,216.24764428452244,8217.410482811852
2023-01-07,North America,Laptops,Laptop A,148,1432.014342256934,211938.12265402623
2023-01-07,North America,Laptops,Laptop B,86,1032.589432551586,88802.69119943639
2023-01-07,North America,Laptops,Laptop C,170,869.2304815098962,147769.18185668235
2023-01-07,North America,Tablets,Tablet A,14,529.1618707628919,7408.266190680487
2023-01-07,North America,Tablets,Tablet B,14,793.9761394339671,11115.665952075538
2023-01-07,North America,Tablets,Tablet C,17,610.7429287279,10382.6297883743
2023-01-07,North America,Tablets,Tablet D,88,352.78439285825834,31045.026571526734
2023-01-07,North America,Wearables,Smartwatch A,120,50.40663491214945,6048.796189457934
2023-01-07,North America,Wearables,Smartwatch B,284,139.34581109117664,39574.210349894165
2023-01-07,North America,Wearables,Fitness Tracker,427,140.9152821583758,60170.82548162646
2023-01-07,Europe,Smartphones,Model A,35,169.77365330859908,5942.077865800968
2023-01-07,Europe,Smartphones,Model B,49,270.14549200329094,13237.129108161256
2023-01-07,Europe,Smartphones,Model C,44,181.70365858718338,7994.960977836069
2023-01-07,Europe,Smartphones,Model D,11,287.66809136420756,3164.3490050062833
2023-01-07,Europe,Laptops,Laptop A,85,879.2285849638004,74734.42972192304
2023-01-07,Europe,Laptops,Laptop B,10,1241.1206492900592,12411.206492900592
2023-01-07,Europe,Laptops,Laptop C,159,548.0946439640877,87147.04839028994
2023-01-07,Europe,Tablets,Tablet A,97,283.8634259757737,27534.752319650048
2023-01-07,Europe,Tablets,Tablet B,18,679.7222785517095,12235.00101393077
2023-01-07,Europe,Tablets,Tablet C,39,298.5594787585958,11643.819671585235
2023-01-07,Europe,Tablets,Tablet D,9,341.41504763899985,3072.735428750999
2023-01-07,Europe,Wearables,Smartwatch A,97,128.4598137153679,12460.601930390685
2023-01-07,Europe,Wearables,Smartwatch B,151,97.42948734447418,14711.852589015602
2023-01-07,Europe,Wearables,Fitness Tracker,61,108.8667661133953,6640.872732917113
2023-01-07,Asia Pacific,Smartphones,Model A,40,190.38972025980786,7615.588810392314
2023-01-07,Asia Pacific,Smartphones,Model B,40,175.3888858849815,7015.55543539926
2023-01-07,Asia Pacific,Smartphones,Model C,38,207.9562123829266,7902.3360705512105
2023-01-07,Asia Pacific,Smartphones,Model D,15,215.49725418122514,3232.458812718377
2023-01-07,Asia Pacific,Laptops,Laptop A,154,1399.5745732745686,215534.48428428356
2023-01-07,Asia Pacific,Laptops,Laptop B,62,1406.472110964547,87201.27087980192
2023-01-07,Asia Pacific,Laptops,Laptop C,188,1042.8493106134088,196055.67039532083
2023-01-07,Asia Pacific,Tablets,Tablet A,74,763.8992741680851,56528.546288438294
2023-01-07,Asia Pacific,Tablets,Tablet B,11,638.3294820855808,7021.624302941389
2023-01-07,Asia Pacific,Tablets,Tablet C,46,283.5632435980324,13043.90920550949
2023-01-07,Asia Pacific,Tablets,Tablet D,19,727.177469224063,13816.371915257196
2023-01-07,Asia Pacific,Wearables,Smartwatch A,308,130.01916379644823,40045.90244930606
2023-01-07,Asia Pacific,Wearables,Smartwatch B,250,135.97262738860832,33993.15684715208
2023-01-07,Asia Pacific,Wearables,Fitness Tracker,176,72.75123195991267,12804.21682494463
2023-01-07,Latin America,Smartphones,Model A,33,241.39609224869182,7966.07104420683
2023-01-07,Latin America,Smartphones,Model B,27,248.7892585145354,6717.309979892456
2023-01-07,Latin America,Smartphones,Model C,4,213.9779369742633,855.9117478970531
2023-01-07,Latin America,Smartphones,Model D,10,198.79629742617254,1987.9629742617253
2023-01-07,Latin America,Laptops,Laptop A,83,842.0817487159075,69892.78514342032
2023-01-07,Latin America,Laptops,Laptop B,47,1036.4813514845946,48714.623519775945
2023-01-07,Latin America,Laptops,Laptop C,56,1346.4522917345182,75401.32833713302
2023-01-07,Latin America,Tablets,Tablet A,92,562.3747232435076,51738.4745384027
2023-01-07,Latin America,Tablets,Tablet B,19,678.3772194677322,12889.16716988691
2023-01-07,Latin America,Tablets,Tablet C,9,491.81448919736465,4426.3304027762815
2023-01-07,Latin America,Tablets,Tablet D,72,633.3515410358398,45601.31095458046
2023-01-07,Latin America,Wearables,Smartwatch A,149,51.830460847706675,7722.738666308294
2023-01-07,Latin America,Wearables,Smartwatch B,134,154.092266670065,20648.36373378871
2023-01-07,Latin America,Wearables,Fitness Tracker,311,157.42686120994284,48959.75383629222
2023-01-07,Middle East & Africa,Smartphones,Model A,27,169.13919870078388,4566.758364921165
2023-01-07,Middle East & Africa,Smartphones,Model B,11,291.81495891280554,3209.964548040861
2023-01-07,Middle East & Africa,Smartphones,Model C,40,216.6783589532241,8667.134358128964
2023-01-07,Middle East & Africa,Smartphones,Model D,8,184.7193724840966,1477.7549798727728
2023-01-07,Middle East & Africa,Laptops,Laptop A,99,1447.2833396118153,143281.0506215697
2023-01-07,Middle East & Africa,Laptops,Laptop B,149,1411.8524088429647,210366.00891760175
2023-01-07,Middle East & Africa,Laptops,Laptop C,113,1005.888678884466,113665.42071394465
2023-01-07,Middle East & Africa,Tablets,Tablet A,93,353.60931911219734,32885.666677434354
2023-01-07,Middle East & Africa,Tablets,Tablet B,64,555.7777431552929,35569.775561938746
2023-01-07,Middle East & Africa,Tablets,Tablet C,72,674.0507822744521,48531.65632376055
2023-01-07,Middle East & Africa,Tablets,Tablet D,41,624.3431805880391,25598.070404109603
2023-01-07,Middle East & Africa,Wearables,Smartwatch A,125,165.6870002779607,20710.875034745088
2023-01-07,Middle East & Africa,Wearables,Smartwatch B,306,141.00725695742838,43148.22062897308
2023-01-07,Middle East & Africa,Wearables,Fitness Tracker,70,160.46663534370842,11232.66447405959
2023-01-08,North America,Smartphones,Model A,40,268.0879263960846,10723.517055843384
2023-01-08,North America,Smartphones,Model B,11,190.16787428082642,2091.8466170890906
2023-01-08,North America,Smartphones,Model C,46,147.18120691901623,6770.335518274746
2023-01-08,North America,Smartphones,Model D,26,267.77961728918683,6962.270049518857
2023-01-08,North America,Laptops,Laptop A,191,1337.490789002492,255460.74069947595
2023-01-08,North America,Laptops,Laptop B,10,1369.8963620621284,13698.963620621285
2023-01-08,North America,Laptops,Laptop C,64,727.3956208771126,46553.31973613521
2023-01-08,North America,Tablets,Tablet A,19,439.4016223220782,8348.630824119486
2023-01-08,North America,Tablets,Tablet B,77,646.5497911059733,49784.33391515994
2023-01-08,North America,Tablets,Tablet C,78,681.7120691588068,53173.54139438693
2023-01-08,North America,Tablets,Tablet D,30,400.09950301468655,12002.985090440596
2023-01-08,North America,Wearables,Smartwatch A,82,112.17568763054416,9198.40638570462
2023-01-08,North America,Wearables,Smartwatch B,109,187.97834246191408,20489.639328348636
2023-01-08,North America,Wearables,Fitness Tracker,405,119.85501834782198,48541.282430867905
2023-01-08,Europe,Smartphones,Model A,27,247.50024962194968,6682.506739792641
2023-01-08,Europe,Smartphones,Model B,17,217.41364482731345,3696.0319620643286
2023-01-08,Europe,Smartphones,Model C,44,282.54989257582577,12432.195273336334
2023-01-08,Europe,Smartphones,Model D,24,215.52639081830944,5172.6333796394265
2023-01-08,Europe,Laptops,Laptop A,189,918.9254495045479,173676.90995635957
2023-01-08,Europe,Laptops,Laptop B,97,811.4731711327574,78712.89759987747
2023-01-08,Europe,Laptops,Laptop C,38,1080.5883502780434,41062.357310565654
2023-01-08,Europe,Tablets,Tablet A,26,332.05832844865824,8633.516539665114
2023-01-08,Europe,Tablets,Tablet B,89,509.1042094440876,45310.27464052379
2023-01-08,Europe,Tablets,Tablet C,85,776.6421904816731,66014.58619094221
2023-01-08,Europe,Tablets,Tablet D,53,534.3832213340288,28322.310730703528
2023-01-08,Europe,Wearables,Smartwatch A,361,62.80245021179658,22671.684526458565
2023-01-08,Europe,Wearables,Smartwatch B,208,77.66943071282842,16155.24158826831
2023-01-08,Europe,Wearables,Fitness Tracker,346,139.30775259800657,48200.48239891027
2023-01-08,Asia Pacific,Smartphones,Model A,13,179.4636230915196,2333.0271001897545
2023-01-08,Asia Pacific,Smartphones,Model B,19,169.8773998098666,3227.6705963874656
2023-01-08,Asia Pacific,Smartphones,Model C,30,138.1375441327333,4144.126323981999
2023-01-08,Asia Pacific,Smartphones,Model D,45,175.54518948803386,7899.533526961523
2023-01-08,Asia Pacific,Laptops,Laptop A,153,1064.8411332626165,162920.69338918032
2023-01-08,Asia Pacific,Laptops,Laptop B,27,794.0446792209716,21439.206338966233
2023-01-08,Asia Pacific,Laptops,Laptop C,124,953.2888347480276,118207.81550875542
2023-01-08,Asia Pacific,Tablets,Tablet A,70,520.6735347543481,36447.14743280437
2023-01-08,Asia Pacific,Tablets,Tablet B,98,535.7841987849307,52506.85148092321
2023-01-08,Asia Pacific,Tablets,Tablet C,67,261.7888875987893,17539.855469118884
2023-01-08,Asia Pacific,Tablets,Tablet D,12,717.0713726081103,8604.856471297324
2023-01-08,Asia Pacific,Wearables,Smartwatch A,378,162.98693311211764,61609.06071638047
2023-01-08,Asia Pacific,Wearables,Smartwatch B,285,90.61170097153307,25824.334776886924
2023-01-08,Asia Pacific,Wearables,Fitness Tracker,385,128.98676999889406,49659.90644957421
2023-01-08,Latin America,Smartphones,Model A,33,105.07727113206897,3467.549947358276
2023-01-08,Latin America,Smartphones,Model B,28,267.9577718913141,7502.817612956795
2023-01-08,Latin America,Smartphones,Model C,7,231.78478838203029,1622.493518674212
2023-01-08,Latin America,Smartphones,Model D,1,210.34451905186796,210.34451905186796
